passenger_id,survived,passenger_class,sex,age,siblings_spouses,parents_children,fare,embarked_c,embarked_q,embarked_s
597,1,2,1,-0.08613809053381893,-0.6025119615158758,0.0,0.4373781533282692,0,0,1
598,0,3,0,1.6543908640863605,-0.6025119615158758,0.0,-1.1747270817559212,0,0,1
599,0,3,0,-0.08613809053381893,-0.6025119615158758,0.0,-0.8217737386200644,1,0,0
600,1,1,0,1.6543908640863605,0.8102200324595066,0.0,1.6063596257942268,1,0,0
601,1,2,1,-0.4176674152233769,2.222952026434889,0.0,0.1442681105856891,0,0,1
602,0,3,0,-0.08613809053381893,-0.6025119615158758,0.0,-0.7890040358414437,0,0,1
603,0,1,0,-0.08613809053381893,-0.6025119615158758,0.0,0.8965838869583111,0,0,1
604,0,3,0,1.239979208224413,-0.6025119615158758,0.0,-0.7814711077429595,0,0,1
605,1,1,0,0.4940382276729075,-0.6025119615158758,0.0,0.12228485737999564,1,0,0
606,0,3,0,0.576920558845297,0.8102200324595066,0.0,-0.4150835543147344,0,0,1
607,0,3,0,0.07962657181096006,-0.6025119615158758,0.0,-0.7890040358414437,0,0,1
608,1,1,0,-0.16902042170620843,-0.6025119615158758,0.0,0.3152489688521941,0,0,1
609,1,2,1,-0.5834320775681558,0.8102200324595066,0.0,0.8564864331111263,1,0,0
610,1,1,1,0.908449883534855,-0.6025119615158758,0.0,2.0316232164746784,0,0,1
611,0,3,1,0.8255675523624655,0.8102200324595066,0.0,0.35310901603977735,0,0,1
612,0,3,0,-0.08613809053381893,-0.6025119615158758,0.0,-0.8303227815333896,0,0,1
613,1,3,1,-0.08613809053381893,0.8102200324595066,0.0,-0.417526138004256,0,1,0
614,0,3,0,-0.08613809053381893,-0.6025119615158758,0.0,-0.7961266098800885,0,1,0
615,0,3,0,0.4940382276729075,-0.6025119615158758,0.0,-0.7814711077429595,0,0,1
616,1,2,1,-0.4176674152233769,0.8102200324595066,0.0,2.0006317146220294,0,0,1
617,0,3,0,0.41115589650051804,0.8102200324595066,0.0,-0.471262979173729,0,0,1
618,0,3,1,-0.2519027528785979,0.8102200324595066,0.0,-0.3882151337299979,0,0,1
619,1,2,1,-2.075314038671167,2.222952026434889,0.0,0.7304881960708492,0,0,1
620,0,2,0,-0.2519027528785979,-0.6025119615158758,0.0,-0.661784506956406,0,0,1
621,0,3,0,-0.16902042170620843,0.8102200324595066,0.0,-0.46861521845428766,1,0,0
622,1,1,0,1.074214545879634,0.8102200324595066,0.0,1.3926335529610958,0,0,1
623,1,3,0,-0.7491967399129349,0.8102200324595066,0.0,-0.4057186884491091,1,0,0
624,0,3,0,-0.6663144087405454,-0.6025119615158758,0.0,-0.7910362654711258,0,0,1
625,0,3,0,-0.6663144087405454,-0.6025119615158758,0.0,-0.3882151337299979,0,0,1
626,0,1,0,2.1102436855345026,-0.6025119615158758,0.0,0.40419809648980903,0,0,1
627,0,2,0,2.1102436855345026,-0.6025119615158758,0.0,-0.5714089104441106,0,1,0
628,1,1,1,-0.6663144087405454,-0.6025119615158758,0.0,2.0316232164746784,0,0,1
629,0,3,0,-0.2519027528785979,-0.6025119615158758,0.0,-0.7890040358414437,0,0,1
630,0,3,0,-0.08613809053381893,-0.6025119615158758,0.0,-0.7969424328323887,0,1,0
631,1,1,0,2.1102436855345026,-0.6025119615158758,0.0,0.2908231319569791,0,0,1
632,0,3,0,1.8201555264311393,-0.6025119615158758,0.0,-0.8301176045034698,0,0,1
633,1,1,0,0.24539123415573905,-0.6025119615158758,0.0,0.3152489688521941,1,0,0
634,0,1,0,-0.08613809053381893,-0.6025119615158758,0.0,-1.1747270817559212,0,0,1
635,0,3,1,-1.6609023828092193,2.9293180234225806,0.0,0.18823461699707605,0,0,1
636,1,2,1,-0.08613809053381893,-0.6025119615158758,0.0,-0.539655322480331,0,0,1
637,0,3,0,0.24539123415573905,-0.6025119615158758,0.0,-0.7875775669667633,0,0,1
638,0,2,0,0.16250890298334955,0.8102200324595066,0.0,0.1076293552428666,0,0,1
639,0,3,1,0.9913322147072445,-0.6025119615158758,0.0,0.7640737218017698,0,0,1
640,0,3,0,-0.08613809053381893,0.8102200324595066,0.0,-0.3882151337299979,0,0,1
641,0,3,0,-0.7491967399129349,-0.6025119615158758,0.0,-0.7910362654711258,0,0,1
642,1,1,1,-0.4176674152233769,-0.6025119615158758,0.0,2.0316232164746784,1,0,0
643,0,3,1,-2.199637535429751,2.9293180234225806,0.0,0.18823461699707605,0,0,1
644,1,3,0,-0.08613809053381893,-0.6025119615158758,0.0,1.5851873103734548,0,0,1
645,1,3,1,-2.199637535429751,2.222952026434889,0.0,-0.23392689239768297,1,0,0
646,1,1,0,1.5715085329139709,0.8102200324595066,0.0,2.0316232164746784,1,0,0
647,0,3,0,-0.8320790710853244,-0.6025119615158758,0.0,-0.7890040358414437,0,0,1
648,1,1,0,2.1102436855345026,-0.6025119615158758,0.0,0.5595073378043441,1,0,0
649,0,3,0,-0.08613809053381893,-0.6025119615158758,0.0,-0.8058969446381745,0,0,1
650,1,3,1,-0.5005497463957664,-0.6025119615158758,0.0,-0.8058969446381745,0,0,1
651,0,3,0,-0.08613809053381893,-0.6025119615158758,0.0,-0.7890040358414437,0,0,1
652,1,2,1,-0.9149614022577138,-0.6025119615158758,0.0,-0.051138584576030925,0,0,1
653,0,3,0,-0.6663144087405454,-0.6025119615158758,0.0,-0.7627462611790877,0,0,1
654,1,3,1,-0.08613809053381893,-0.6025119615158758,0.0,-0.7922575573158865,0,1,0
655,0,3,1,-0.9149614022577138,-0.6025119615158758,0.0,-0.8449782836705185,0,1,0
656,0,2,0,-0.4176674152233769,2.222952026434889,0.0,2.0316232164746784,0,0,1
657,0,3,0,-0.08613809053381893,-0.6025119615158758,0.0,-0.7890040358414437,0,0,1
658,0,3,1,0.24539123415573905,0.8102200324595066,0.0,-0.417526138004256,0,1,0
659,0,2,0,-0.5005497463957664,-0.6025119615158758,0.0,-0.539655322480331,0,0,1
660,0,1,0,2.1102436855345026,-0.6025119615158758,0.0,2.0316232164746784,1,0,0
661,1,1,0,1.73727319525875,2.222952026434889,0.0,2.0316232164746784,0,0,1
662,0,3,0,0.908449883534855,-0.6025119615158758,0.0,-0.8217737386200644,1,0,0
663,0,1,0,1.4886262017415814,-0.6025119615158758,0.0,0.07526512135670665,0,0,1
664,0,3,0,0.576920558845297,-0.6025119615158758,0.0,-0.8085447053576159,0,0,1
665,1,3,0,-0.7491967399129349,0.8102200324595066,0.0,-0.7875775669667633,0,0,1
666,0,2,0,0.24539123415573905,2.222952026434889,0.0,2.0316232164746784,0,0,1
667,0,2,0,-0.3347850840509874,-0.6025119615158758,0.0,-0.539655322480331,0,0,1
668,0,3,0,-0.08613809053381893,-0.6025119615158758,0.0,-0.7949053180353277,0,0,1
669,0,3,0,1.1570968770520236,-0.6025119615158758,0.0,-0.7814711077429595,0,0,1
670,1,1,1,-0.08613809053381893,0.8102200324595066,0.0,1.3655599553464393,0,0,1
671,1,2,1,0.908449883534855,0.8102200324595066,0.0,0.7304881960708492,0,0,1
672,0,1,0,0.16250890298334955,0.8102200324595066,0.0,1.3655599553464393,0,0,1
673,0,2,0,2.1102436855345026,-0.6025119615158758,0.0,-0.661784506956406,0,0,1
674,1,2,0,0.16250890298334955,-0.6025119615158758,0.0,-0.539655322480331,0,0,1
675,0,2,0,-0.08613809053381893,-0.6025119615158758,0.0,-1.1747270817559212,0,0,1
676,0,3,0,-0.9149614022577138,-0.6025119615158758,0.0,-0.7949053180353277,0,0,1
677,0,3,0,-0.37622624963718215,-0.6025119615158758,0.0,-0.7814711077429595,0,0,1
678,1,3,1,-0.9149614022577138,-0.6025119615158758,0.0,-0.6939435638126461,0,0,1
679,0,3,1,1.1570968770520236,0.8102200324595066,0.0,1.1164164190152461,0,0,1
680,1,1,0,0.576920558845297,-0.6025119615158758,0.0,2.0316232164746784,1,0,0
681,0,3,1,-0.08613809053381893,-0.6025119615158758,0.0,-0.777196586286297,0,1,0
682,1,1,0,-0.16902042170620843,-0.6025119615158758,0.0,2.0316232164746784,1,0,0
683,0,3,0,-0.7491967399129349,-0.6025119615158758,0.0,-0.7240703910392043,0,0,1
684,0,3,0,-1.2464907269472718,2.9293180234225806,0.0,1.1164164190152461,0,0,1
685,0,2,0,2.1102436855345026,0.8102200324595066,0.0,0.7304881960708492,0,0,1
686,0,2,0,-0.3347850840509874,0.8102200324595066,0.0,0.8564864331111263,1,0,0
687,0,3,0,-1.2464907269472718,2.9293180234225806,0.0,0.7640737218017698,0,0,1
688,0,3,0,-0.8320790710853244,-0.6025119615158758,0.0,-0.6778664779682156,0,0,1
689,0,3,0,-0.9149614022577138,-0.6025119615158758,0.0,-0.7938892032204868,0,0,1
690,1,1,1,-1.1636083957748824,-0.6025119615158758,0.0,2.0316232164746784,0,0,1
691,1,1,0,0.16250890298334955,0.8102200324595066,0.0,1.6098183242985895,0,0,1
692,1,3,1,-2.075314038671167,-0.6025119615158758,0.0,-0.5192988300118588,1,0,0
693,1,3,0,-0.08613809053381893,-0.6025119615158758,0.0,1.5851873103734548,0,0,1
694,0,3,0,-0.3347850840509874,-0.6025119615158758,0.0,-0.8217737386200644,1,0,0
695,0,1,0,2.1102436855345026,-0.6025119615158758,0.0,0.12228485737999564,0,0,1
696,0,2,0,1.903037857603529,-0.6025119615158758,0.0,-0.515229485585116,0,0,1
697,0,3,0,1.239979208224413,-0.6025119615158758,0.0,-0.7814711077429595,0,0,1
698,1,3,1,-0.08613809053381893,-0.6025119615158758,0.0,-0.7969424328323887,0,1,0
699,0,1,0,1.6543908640863605,0.8102200324595066,0.0,2.0316232164746784,1,0,0
700,0,3,0,1.074214545879634,-0.6025119615158758,0.0,-0.8010117772591314,0,0,1
701,1,1,1,-0.9149614022577138,0.8102200324595066,0.0,2.0316232164746784,1,0,0
702,1,1,0,0.4940382276729075,-0.6025119615158758,0.0,0.1094612930100078,0,0,1
703,0,3,1,-0.9149614022577138,-0.6025119615158758,0.0,-0.46861521845428766,1,0,0
704,0,3,0,-0.3347850840509874,-0.6025119615158758,0.0,-0.7965320787725492,0,1,0
705,0,3,0,-0.2519027528785979,0.8102200324595066,0.0,-0.7910362654711258,0,0,1
706,0,2,0,0.8255675523624655,-0.6025119615158758,0.0,0.0954164367952591,0,0,1
707,1,2,1,1.3228615393968024,-0.6025119615158758,0.0,-0.515229485585116,0,0,1
708,1,1,0,1.074214545879634,-0.6025119615158758,0.0,0.1094612930100078,0,0,1
709,1,1,1,-0.5834320775681558,-0.6025119615158758,0.0,2.0316232164746784,0,0,1
710,1,3,0,-0.08613809053381893,0.8102200324595066,0.0,-0.42994423348178334,1,0,0
711,1,1,1,-0.4176674152233769,-0.6025119615158758,0.0,1.2436359479002839,1,0,0
712,0,1,0,-0.08613809053381893,-0.6025119615158758,0.0,0.12228485737999564,0,0,1
713,1,1,0,1.5715085329139709,0.8102200324595066,0.0,1.3655599553464393,0,0,1
714,0,3,0,-0.003255759361429436,-0.6025119615158758,0.0,-0.7114520036991362,0,0,1
715,0,2,0,1.903037857603529,-0.6025119615158758,0.0,-0.539655322480331,0,0,1
716,0,3,0,-0.8320790710853244,-0.6025119615158758,0.0,-0.8010117772591314,0,0,1
717,1,1,1,0.742685221190076,-0.6025119615158758,0.0,2.0316232164746784,1,0,0
718,1,2,1,-0.16902042170620843,-0.6025119615158758,0.0,-0.661784506956406,0,0,1
719,0,3,0,-0.08613809053381893,-0.6025119615158758,0.0,-0.417526138004256,0,1,0
720,0,3,0,0.3282735653281285,-0.6025119615158758,0.0,-0.7949053180353277,0,0,1
721,1,2,1,-1.9095493763263878,-0.6025119615158758,0.0,0.4373781533282692,0,0,1
722,0,3,0,-0.9978437334301034,0.8102200324595066,0.0,-0.8301176045034698,0,0,1
723,0,2,0,0.41115589650051804,-0.6025119615158758,0.0,-0.539655322480331,0,0,1
724,0,2,0,1.73727319525875,-0.6025119615158758,0.0,-0.539655322480331,0,0,1
725,1,1,0,-0.16902042170620843,0.8102200324595066,0.0,1.4192967965159125,0,0,1
726,0,3,0,-0.7491967399129349,-0.6025119615158758,0.0,-0.7515494575463212,0,0,1
727,1,2,1,0.07962657181096006,2.9293180234225806,0.0,-0.14884193215689093,0,0,1
728,1,3,1,-0.08613809053381893,-0.6025119615158758,0.0,-0.7967372558024689,0,1,0
729,0,2,0,-0.3347850840509874,0.8102200324595066,0.0,0.0954164367952591,0,0,1
730,0,3,1,-0.3347850840509874,0.8102200324595066,0.0,-0.7875775669667633,0,0,1
731,1,1,1,-0.003255759361429436,-0.6025119615158758,0.0,2.0316232164746784,0,0,1
732,0,3,0,-1.4951377204644403,-0.6025119615158758,0.0,-0.25692626041821726,1,0,0
733,0,2,0,-0.08613809053381893,-0.6025119615158758,0.0,-1.1747270817559212,0,0,1
734,0,2,0,-0.5005497463957664,-0.6025119615158758,0.0,-0.539655322480331,0,0,1
735,0,2,0,-0.5005497463957664,-0.6025119615158758,0.0,-0.539655322480331,0,0,1
736,0,3,0,-0.04469692494762418,-0.6025119615158758,0.0,-0.3882151337299979,0,0,1
737,0,3,1,1.5715085329139709,0.8102200324595066,0.0,0.5045492047901105,0,0,1
738,1,1,0,0.4940382276729075,-0.6025119615158758,0.0,2.0316232164746784,1,0,0
739,0,3,0,-0.08613809053381893,-0.6025119615158758,0.0,-0.7890040358414437,0,0,1
740,0,3,0,-0.08613809053381893,-0.6025119615158758,0.0,-0.7890040358414437,0,0,1
741,1,1,0,-0.08613809053381893,-0.6025119615158758,0.0,0.2908231319569791,0,0,1
742,0,1,0,0.576920558845297,0.8102200324595066,0.0,2.0316232164746784,0,0,1
743,1,1,1,-0.6663144087405454,2.222952026434889,0.0,2.0316232164746784,1,0,0
744,0,3,0,-0.4176674152233769,0.8102200324595066,0.0,-0.3882151337299979,0,0,1
745,1,3,0,0.16250890298334955,-0.6025119615158758,0.0,-0.7875775669667633,0,0,1
746,0,1,0,2.1102436855345026,0.8102200324595066,0.0,2.0316232164746784,0,0,1
747,0,3,0,-1.0807260646024928,0.8102200324595066,0.0,-0.18548068749971344,0,0,1
748,1,2,1,0.07962657181096006,-0.6025119615158758,0.0,-0.539655322480331,0,0,1
749,0,1,0,-0.8320790710853244,0.8102200324595066,0.0,1.4192967965159125,0,0,1
750,0,3,0,0.16250890298334955,-0.6025119615158758,0.0,-0.7961266098800885,0,1,0
751,1,2,1,-2.075314038671167,0.8102200324595066,0.0,-0.051138584576030925,0,0,1
752,1,3,0,-1.9095493763263878,-0.6025119615158758,0.0,-0.5653024512203068,0,0,1
753,0,3,0,0.3282735653281285,-0.6025119615158758,0.0,-0.710636180746836,0,0,1
754,0,3,0,-0.5005497463957664,-0.6025119615158758,0.0,-0.7890040358414437,0,0,1
755,1,2,1,1.5715085329139709,0.8102200324595066,0.0,2.0006317146220294,0,0,1
756,1,2,0,-2.199637535429751,0.8102200324595066,0.0,-0.466377811794686,0,0,1
757,0,3,0,-0.08613809053381893,-0.6025119615158758,0.0,-0.7938892032204868,0,0,1
758,0,2,0,-0.9149614022577138,-0.6025119615158758,0.0,-0.612932833165976,0,0,1
759,0,3,0,0.41115589650051804,-0.6025119615158758,0.0,-0.7814711077429595,0,0,1
760,1,1,1,0.3282735653281285,-0.6025119615158758,0.0,2.0316232164746784,0,0,1
761,0,3,0,-0.08613809053381893,-0.6025119615158758,0.0,-0.466377811794686,0,0,1
762,0,3,0,0.9913322147072445,-0.6025119615158758,0.0,-0.8266589059991073,0,0,1
763,1,3,0,-0.7491967399129349,-0.6025119615158758,0.0,-0.8215685615901446,1,0,0
764,1,1,1,0.576920558845297,0.8102200324595066,0.0,2.0316232164746784,0,0,1
765,0,3,0,-1.0807260646024928,-0.6025119615158758,0.0,-0.7949053180353277,0,0,1
766,1,1,1,1.8201555264311393,0.8102200324595066,0.0,2.0316232164746784,0,0,1
767,0,1,0,-0.08613809053381893,-0.6025119615158758,0.0,0.7597992003451073,1,0,0
768,0,3,1,0.1210677373971548,-0.6025119615158758,0.0,-0.7961266098800885,0,1,0
769,0,3,0,-0.08613809053381893,0.8102200324595066,0.0,0.005040840282963516,0,1,0
770,0,3,0,0.24539123415573905,-0.6025119615158758,0.0,-0.7662049596834501,0,0,1
771,0,3,0,-0.4176674152233769,-0.6025119615158758,0.0,-0.710636180746836,0,0,1
772,0,3,0,1.5715085329139709,-0.6025119615158758,0.0,-0.7910362654711258,0,0,1
773,0,2,1,2.1102436855345026,-0.6025119615158758,0.0,-0.661784506956406,0,0,1
774,0,3,0,-0.08613809053381893,-0.6025119615158758,0.0,-0.8217737386200644,1,0,0
775,1,2,1,2.0688025199483078,0.8102200324595066,0.0,-0.051138584576030925,0,0,1
776,0,3,0,-0.9149614022577138,-0.6025119615158758,0.0,-0.7961266098800885,0,0,1
777,0,3,0,-0.08613809053381893,-0.6025119615158758,0.0,-0.7961266098800885,0,1,0
778,1,3,1,-1.9924317074987772,-0.6025119615158758,0.0,-0.5653024512203068,0,0,1
779,0,3,0,-0.08613809053381893,-0.6025119615158758,0.0,-0.7967372558024689,0,1,0
780,1,1,1,1.1570968770520236,-0.6025119615158758,0.0,2.0316232164746784,0,0,1
781,1,3,1,-1.3293730581196614,-0.6025119615158758,0.0,-0.8215685615901446,1,0,0
782,1,1,1,-0.9978437334301034,0.8102200324595066,0.0,1.6098183242985895,0,0,1
783,0,1,0,-0.003255759361429436,-0.6025119615158758,0.0,0.2908231319569791,0,0,1
784,0,3,0,-0.08613809053381893,0.8102200324595066,0.0,-0.029155331370337455,0,0,1
785,0,3,0,-0.3347850840509874,-0.6025119615158758,0.0,-0.8303227815333896,0,0,1
786,0,3,0,-0.3347850840509874,-0.6025119615158758,0.0,-0.8205524467753036,0,0,1
787,1,3,1,-0.9149614022577138,-0.6025119615158758,0.0,-0.8085447053576159,0,0,1
788,0,3,0,-1.7437847139816087,2.9293180234225806,0.0,0.24807791739035287,0,1,0
789,1,3,0,-2.199637535429751,0.8102200324595066,0.0,-0.16960389351782373,0,0,1
790,0,1,0,1.405743870569192,-0.6025119615158758,0.0,2.0316232164746784,1,0,0
791,0,3,0,-0.08613809053381893,-0.6025119615158758,0.0,-0.7961266098800885,0,1,0
792,0,2,0,-1.0807260646024928,-0.6025119615158758,0.0,0.0954164367952591,0,0,1
793,0,3,1,-0.08613809053381893,2.9293180234225806,0.0,2.0316232164746784,0,0,1
794,0,1,0,-0.08613809053381893,-0.6025119615158758,0.0,0.32481412658036024,1,0,0
795,0,3,0,-0.3347850840509874,-0.6025119615158758,0.0,-0.7890040358414437,0,0,1
796,0,2,0,0.8255675523624655,-0.6025119615158758,0.0,-0.539655322480331,0,0,1
797,1,1,1,1.6543908640863605,-0.6025119615158758,0.0,0.09195773829089673,0,0,1
798,1,3,1,0.16250890298334955,-0.6025119615158758,0.0,-0.7505333427314803,0,0,1
799,0,3,0,0.07962657181096006,-0.6025119615158758,0.0,-0.8215685615901446,1,0,0
800,0,3,1,0.07962657181096006,0.8102200324595066,0.0,0.005040840282963516,0,0,1
801,0,2,0,0.41115589650051804,-0.6025119615158758,0.0,-0.539655322480331,0,0,1
802,1,2,1,0.16250890298334955,0.8102200324595066,0.0,0.1076293552428666,0,0,1
803,1,1,0,-1.4951377204644403,0.8102200324595066,0.0,2.0316232164746784,0,0,1
804,1,3,0,-2.199637535429751,-0.6025119615158758,0.0,-0.7586720315849659,1,0,0
805,1,3,0,-0.16902042170620843,-0.6025119615158758,0.0,-0.8339866570676719,0,0,1
806,0,3,0,0.16250890298334955,-0.6025119615158758,0.0,-0.7949053180353277,0,0,1
807,0,1,0,0.8255675523624655,-0.6025119615158758,0.0,-1.1747270817559212,0,0,1
808,0,3,1,-0.9149614022577138,-0.6025119615158758,0.0,-0.7949053180353277,0,0,1
809,0,2,0,0.8255675523624655,-0.6025119615158758,0.0,-0.539655322480331,0,0,1
810,1,1,1,0.3282735653281285,0.8102200324595066,0.0,1.4192967965159125,0,0,1
811,0,3,0,-0.2519027528785979,-0.6025119615158758,0.0,-0.7894095047339045,0,0,1
812,0,3,0,0.8255675523624655,-0.6025119615158758,0.0,0.005040840282963516,0,0,1
813,0,2,0,0.4940382276729075,-0.6025119615158758,0.0,-0.661784506956406,0,0,1
814,0,3,1,-1.9095493763263878,2.9293180234225806,0.0,0.35310901603977735,0,0,1
815,0,3,0,0.1210677373971548,-0.6025119615158758,0.0,-0.7814711077429595,0,0,1
816,0,1,0,-0.08613809053381893,-0.6025119615158758,0.0,-1.1747270817559212,0,0,1
817,0,3,1,-0.5005497463957664,-0.6025119615158758,0.0,-0.7875775669667633,0,0,1
818,0,2,0,0.16250890298334955,0.8102200324595066,0.0,0.6329900255199089,1,0,0
819,0,3,0,1.1570968770520236,-0.6025119615158758,0.0,-0.8596337858076476,0,0,1
820,0,3,0,-1.57802005163683,2.9293180234225806,0.0,0.18823461699707605,0,0,1
821,1,1,1,1.903037857603529,0.8102200324595066,0.0,2.0316232164746784,0,0,1
822,1,3,0,-0.16902042170620843,-0.6025119615158758,0.0,-0.7515494575463212,0,0,1
823,0,1,0,0.742685221190076,-0.6025119615158758,0.0,-1.1747270817559212,0,0,1
824,1,3,1,-0.16902042170620843,-0.6025119615158758,0.0,-0.5653024512203068,0,0,1
825,0,3,0,-2.199637535429751,2.9293180234225806,0.0,0.7640737218017698,0,0,1
826,0,3,0,-0.08613809053381893,-0.6025119615158758,0.0,-0.8352079489124326,0,1,0
827,0,3,0,-0.08613809053381893,-0.6025119615158758,0.0,1.5851873103734548,0,0,1
828,1,2,0,-2.199637535429751,-0.6025119615158758,0.0,0.6329900255199089,1,0,0
829,1,3,0,-0.08613809053381893,-0.6025119615158758,0.0,-0.7961266098800885,0,1,0
830,1,1,1,2.1102436855345026,-0.6025119615158758,0.0,2.0316232164746784,0,0,1
831,1,3,1,-1.1636083957748824,0.8102200324595066,0.0,-0.46861521845428766,1,0,0
832,1,2,0,-2.199637535429751,0.8102200324595066,0.0,-0.25875819818535845,0,0,1
833,0,3,0,-0.08613809053381893,-0.6025119615158758,0.0,-0.8215685615901446,1,0,0
834,0,3,0,-0.5005497463957664,-0.6025119615158758,0.0,-0.7910362654711258,0,0,1
835,0,3,0,-0.9149614022577138,-0.6025119615158758,0.0,-0.7692581892953521,0,0,1
836,1,1,1,0.8255675523624655,0.8102200324595066,0.0,2.0316232164746784,1,0,0
837,0,3,0,-0.6663144087405454,-0.6025119615158758,0.0,-0.7515494575463212,0,0,1
838,0,3,0,-0.08613809053381893,-0.6025119615158758,0.0,-0.7814711077429595,0,0,1
839,1,3,0,0.24539123415573905,-0.6025119615158758,0.0,1.5851873103734548,0,0,1
840,1,1,0,-0.08613809053381893,-0.6025119615158758,0.0,0.2761676298198501,1,0,0
841,0,3,0,-0.7491967399129349,-0.6025119615158758,0.0,-0.7875775669667633,0,0,1
842,0,2,0,-1.0807260646024928,-0.6025119615158758,0.0,-0.661784506956406,0,0,1
843,1,1,1,0.07962657181096006,-0.6025119615158758,0.0,0.33967480574740916,1,0,0
844,0,3,0,0.4525970620867128,-0.6025119615158758,0.0,-0.860244431730028,1,0,0
845,0,3,0,-0.9978437334301034,-0.6025119615158758,0.0,-0.7515494575463212,0,0,1
846,0,3,0,1.074214545879634,-0.6025119615158758,0.0,-0.8058969446381745,0,0,1
847,0,3,0,-0.08613809053381893,2.9293180234225806,0.0,2.0316232164746784,0,0,1
848,0,3,0,0.4940382276729075,-0.6025119615158758,0.0,-0.7890040358414437,1,0,0
849,0,2,0,-0.08613809053381893,-0.6025119615158758,0.0,0.4373781533282692,0,0,1
850,1,1,1,-0.08613809053381893,0.8102200324595066,0.0,2.0316232164746784,1,0,0
851,0,3,0,-2.075314038671167,2.9293180234225806,0.0,0.35310901603977735,0,0,1
852,0,3,0,2.1102436855345026,-0.6025119615158758,0.0,-0.7949053180353277,0,0,1
853,0,3,1,-1.6609023828092193,0.8102200324595066,0.0,-0.42994423348178334,1,0,0
854,1,1,1,-1.0807260646024928,-0.6025119615158758,0.0,0.7500288655870212,0,0,1
855,0,2,1,1.239979208224413,0.8102200324595066,0.0,0.0954164367952591,0,0,1
856,1,3,1,-0.9149614022577138,-0.6025119615158758,0.0,-0.7179639318154005,0,0,1
857,1,1,1,1.3228615393968024,0.8102200324595066,0.0,2.0316232164746784,0,0,1
858,1,1,0,1.8201555264311393,-0.6025119615158758,0.0,0.12228485737999564,0,0,1
859,1,3,1,-0.4176674152233769,-0.6025119615158758,0.0,-0.23392689239768297,1,0,0
860,0,3,0,-0.08613809053381893,-0.6025119615158758,0.0,-0.8215685615901446,1,0,0
861,0,3,0,0.9913322147072445,2.222952026434889,0.0,-0.48551301241839745,0,0,1
862,0,2,0,-0.6663144087405454,0.8102200324595066,0.0,-0.612932833165976,0,0,1
863,1,1,1,1.5715085329139709,-0.6025119615158758,0.0,0.09195773829089673,0,0,1
864,0,3,1,-0.08613809053381893,2.9293180234225806,0.0,2.0316232164746784,0,0,1
865,0,2,0,-0.4176674152233769,-0.6025119615158758,0.0,-0.539655322480331,0,0,1
866,1,2,1,1.074214545879634,-0.6025119615158758,0.0,-0.539655322480331,0,0,1
867,1,2,1,-0.16902042170620843,0.8102200324595066,0.0,-0.4977259308660049,1,0,0
868,0,1,0,0.16250890298334955,-0.6025119615158758,0.0,1.2920772676308747,0,0,1
869,0,3,0,-0.08613809053381893,-0.6025119615158758,0.0,-0.710636180746836,0,0,1
870,1,3,0,-2.075314038671167,0.8102200324595066,0.0,-0.6308467419449267,0,0,1
871,0,3,0,-0.2519027528785979,-0.6025119615158758,0.0,-0.7890040358414437,0,0,1
872,1,1,1,1.4886262017415814,0.8102200324595066,0.0,1.3926335529610958,0,0,1
873,0,1,0,0.3282735653281285,-0.6025119615158758,0.0,-0.9304687128037711,0,0,1
874,0,3,0,1.4886262017415814,-0.6025119615158758,0.0,-0.735062017642051,0,0,1
875,1,2,1,-0.08613809053381893,0.8102200324595066,0.0,-0.002286910785600916,1,0,0
876,1,3,1,-1.1636083957748824,-0.6025119615158758,0.0,-0.8217737386200644,1,0,0
877,0,3,0,-0.7491967399129349,-0.6025119615158758,0.0,-0.6937432719501053,0,0,1
878,0,3,0,-0.8320790710853244,-0.6025119615158758,0.0,-0.7890040358414437,0,0,1
879,0,3,0,-0.08613809053381893,-0.6025119615158758,0.0,-0.7890040358414437,0,0,1
880,1,1,1,2.1102436855345026,-0.6025119615158758,0.0,2.0316232164746784,1,0,0
881,1,2,1,-0.3347850840509874,-0.6025119615158758,0.0,0.0954164367952591,0,0,1
882,0,3,0,0.3282735653281285,-0.6025119615158758,0.0,-0.7890040358414437,0,0,1
883,0,3,1,-0.5834320775681558,-0.6025119615158758,0.0,-0.6609686840041058,0,0,1
884,0,2,0,-0.08613809053381893,-0.6025119615158758,0.0,-0.661784506956406,0,0,1
885,0,3,0,-0.3347850840509874,-0.6025119615158758,0.0,-0.8303227815333896,0,0,1
886,0,3,1,0.8255675523624655,-0.6025119615158758,0.0,0.24807791739035287,0,1,0
887,0,2,0,-0.16902042170620843,-0.6025119615158758,0.0,-0.539655322480331,0,0,1
888,1,1,1,-0.8320790710853244,-0.6025119615158758,0.0,0.2908231319569791,0,0,1
889,0,3,1,-0.08613809053381893,0.8102200324595066,0.0,-0.029155331370337455,0,0,1
890,1,1,0,-0.2519027528785979,-0.6025119615158758,0.0,0.2908231319569791,1,0,0
891,0,3,0,0.24539123415573905,-0.6025119615158758,0.0,-0.7961266098800885,0,1,0
